file,dice,assd,medsam_dice,medsam_assd,sam_dice,sam_assd,dino_medsam_dice,dino_medsam_assd,dino_sam_dice,dino_sam_assd,area,box_ratio,convex_ratio,IRI
patient113_frame08_9_MRI_heart_myocardium.png,0.8794850147741663,2.250356494406823,0.7516221126395017,6.564987452969098,0.7181228308435189,9.051898170369858,0.026808927863217733,296.32061767578125,0.019844246921634185,341.0026550292969,4867,0.5688405797101449,0.7287564572883133,0.6168651584321067
patient114_frame01_0_MRI_heart_myocardium.png,0.8727222655712122,3.457110496752319,0.5458515283842795,10.995639827404686,0.5964496357118075,11.460618478134807,0.04030611859451374,278.8508635743615,0.04966637980694107,384.898193359375,21296,0.36074737858485934,0.467007302471437,0.3217298254123452
patient114_frame01_1_MRI_heart_myocardium.png,0.9257506308135629,3.218510960550787,0.731061790142753,14.636753377913065,0.7133961889200469,16.776147797191218,0.08245974837417291,250.9998077454872,0.0767910687008505,365.4237976074219,32576,0.48573771714008795,0.6066633145240888,0.47854566690836003
patient114_frame01_2_MRI_heart_myocardium.png,0.9404770297262366,3.377297743043956,0.7816536698613012,17.361554673624447,0.7898214509641263,17.456282641000985,0.12328705410848394,255.5804294961751,0.09447433609764658,371.7298278808594,41456,0.5646033367381682,0.7120944054142261,0.5838969178465834
patient114_frame01_3_MRI_heart_myocardium.png,0.9281123437224863,4.50043229918746,0.8084089823220258,16.982378579938533,0.8302089988135438,15.605335517700379,0.15385238091222625,272.86469123316357,0.10522676009571898,365.7479248046875,45952,0.5737616901197418,0.7583714290429587,0.6388674253254424
patient114_frame01_4_MRI_heart_myocardium.png,0.9326168726491134,4.016606735860495,0.7602699373359756,25.80431268507532,0.7276735746023132,30.467801814010777,0.15461366366690404,254.63646032480932,0.1015090457809949,345.6236877441406,43024,0.5863417692192376,0.7506848359011045,0.6207506251866363
patient114_frame01_5_MRI_heart_myocardium.png,0.9439310267102445,2.7720551760309937,0.7210563062138076,23.676563205150178,0.7019349938032223,24.95040438963961,0.13603400850212552,271.6917419433594,0.08882770540150826,305.5072937011719,35360,0.5191068308939031,0.6863753712366791,0.5298404261743869
patient114_frame01_6_MRI_heart_myocardium.png,0.9119959716465894,3.216000370992695,0.6756853462512385,13.281338123338562,0.6353999274272977,18.296818250185485,0.09646794150731158,267.0876159667969,0.0655926979705796,298.68890380859375,24656,0.42477388233267294,0.5462965014512663,0.3839405032355436
patient114_frame01_7_MRI_heart_myocardium.png,0.8820322598774799,2.94065910709977,0.5607212757082812,13.623291007047209,0.5826553345985642,11.037939106603073,0.0722325674698136,266.2322692871094,0.05080067206005789,326.3934631347656,17824,0.34012021753649463,0.44052297273918095,0.30015589341646987
patient114_frame01_8_MRI_heart_myocardium.png,0.8913367756741251,2.178154998555989,0.5221971715515474,15.497280208752649,0.5039617684175683,10.95207787831568,0.05124334013842553,277.0397644042969,0.03848201839143727,329.9332580566406,12864,0.3191980347882187,0.40254091435366274,0.2587282626467481
patient114_frame01_9_MRI_heart_myocardium.png,0.8480796447220731,3.052694583646498,0.7879684418145957,4.985357963948842,0.5245789112413538,14.523463800527145,0.04137088352309962,282.714857011501,0.031317174646200395,337.22589111328125,9936,0.3399828913601369,0.44642135058633237,0.29774672686011355
patient114_frame01_10_MRI_heart_myocardium.png,0.8578335443766548,3.030306706126307,0.7357099205540844,8.972250274783185,0.6487785342410893,14.735191795221791,0.02956853285608684,351.99761962890625,0.022502128079546997,410.6547546386719,9120,0.5359346535817124,0.659292995011928,0.5413864025538949
patient114_frame11_1_MRI_heart_myocardium.png,0.9409552017771196,3.1468879777635363,0.7912649909223413,16.780971503483602,0.8114840029808895,15.038900131347832,0.035350166104002,257.76041718223485,0.07651181058383275,376.4114685058594,32192,0.5844483578729508,0.7360358506527654,0.5969871806252125
patient114_frame11_2_MRI_heart_myocardium.png,0.9561756622686479,3.1529682789530074,0.8915102808081021,16.581413973843507,0.8627075871051775,19.31059667817004,0.10012989448677785,252.02595964300835,0.09775937394204173,379.402587890625,42448,0.6850318728314371,0.8680395083945114,0.7935503024257714
patient114_frame11_3_MRI_heart_myocardium.png,0.9454384468367688,4.128621062452143,0.8807452429190005,18.30820027861352,0.8770550463212587,18.469946908968772,0.11989392990386973,275.56564901148926,0.10216312452840512,376.42303466796875,44816,0.712077156521601,0.877489084251953,0.8032295844899942
patient114_frame11_4_MRI_heart_myocardium.png,0.9214170475934391,6.224498017091201,0.8583018469859415,20.968089758599014,0.7879491373397352,29.426754764077344,0.15407846934152905,266.8672893658281,0.10631518337359169,340.0806579589844,44960,0.6915965481702534,0.8821048088053522,0.815060240369035
patient114_frame11_5_MRI_heart_myocardium.png,0.9303304618679126,5.131639416481702,0.87791848857355,18.733351499588245,0.8217608470924672,25.03193242532458,0.1600502224486075,273.5595397949219,0.10335473205475063,328.98992919921875,42576,0.6995153207919166,0.8874252245867812,0.8206054714858011
patient114_frame11_6_MRI_heart_myocardium.png,0.932912694602565,4.5034858303410665,0.8779511516981856,16.47497817178036,0.8404991791327509,20.16004020335656,0.13595985297226726,283.05584716796875,0.09688614239535234,289.90234375,36656,0.6994752409121267,0.853954571927781,0.76787561695469
patient114_frame11_7_MRI_heart_myocardium.png,0.9535477662212681,2.2686390749502063,0.8437238628321431,13.05562676016323,0.8024562517960585,17.16449064614871,0.10714842921778926,276.7009582519531,0.07511515890877732,313.61553955078125,26784,0.601820020222447,0.7796698978255174,0.6606744459426691
patient114_frame11_8_MRI_heart_myocardium.png,0.9422563941628747,2.2768190992336357,0.8176563548589613,11.800775153192378,0.7718424811263007,14.559993195365768,0.0733498935415188,279.8018627053443,0.05614176387591367,345.5709228515625,18960,0.60588630045058,0.7390948427084552,0.6025865579567539
patient114_frame11_9_MRI_heart_myocardium.png,0.9109239148821002,3.402809728580026,0.8181230470854434,13.103268861545423,0.7356198729339597,18.61694429573128,0.05032052604222528,331.55242919921875,0.03675275169597029,420.3041076660156,15248,0.6346722164412071,0.8082692817386695,0.7098832784974538
patient114_frame11_10_MRI_heart_myocardium.png,0.6293706293706294,22.610288417997623,0.9299207800121877,6.232476199309909,0.7102830424385195,18.186355373870274,0.03175115582964837,358.881674010297,0.02458030025053757,424.9117126464844,9968,0.7300959496081447,0.9144115218787268,0.8741069925356064
