file,dice,assd,medsam_dice,medsam_assd,sam_dice,sam_assd,dino_medsam_dice,dino_medsam_assd,dino_sam_dice,dino_sam_assd,area,box_ratio,convex_ratio,IRI
dd989517cb8041ed86e58224cb76a67d_endoscope_colon_neoplastic+polyp.png,0.979627143922446,1.2065677670701858,0.9794994040524434,1.2028056254517436,0.9780233196996521,1.3512384592770958,0.00783051256031322,311.78254896180283,0.046566024698909476,355.2263488769531,16444,0.7207538899846592,0.9878056106205322,0.957390126800807
dda5cc8a788edaeb6aa460a22abd004c_endoscope_colon_neoplastic+polyp.png,0.9870473567571056,1.3027970757973737,0.9829846405332824,1.797232842502824,0.9618166635940703,4.058163407837575,0.11130393656339274,254.10348792715916,0.12674560488626216,351.0754089355469,46483,0.6937761194029851,0.990074335981597,0.9195224818829171
de3ef69f6db034099130d98309817287_endoscope_colon_neoplastic+polyp.png,0.9899535133889124,1.0221215394990786,0.9808546976287755,2.1140355020366233,0.9573810753652285,7.73119690287921,0.18497549599065702,216.17269803325217,0.14103454894952702,311.7278028526154,52171,0.6655822616860584,0.9510536677847455,0.8964297602886608
de67869ac66e565c5d4340aa5f7804c3_endoscope_colon_neoplastic+polyp.png,0.9892235364832664,1.0879694975649523,0.9858137355056819,1.462360715901099,0.9648960331635466,3.7755364955612767,0.15675136870682876,246.2435676367607,0.12758127728041138,334.75970458984375,46942,0.7367611513952977,0.9910693550089729,0.9737723218931098
ded465efde988dfb96d0815334875343_endoscope_colon_neoplastic+polyp.png,0.9784747426327923,3.740715088313748,0.9855497958621955,0.9723512654412481,0.9748939095801428,1.7407971653111307,0.09501430143014301,290.4859831175106,0.06151581878041594,388.8913269042969,21609,0.7508600020848535,0.9898083045141195,0.9766643074934104
df08854bf951276e3f404b79b6669075_endoscope_colon_neoplastic+polyp.png,0.9837472893519036,1.1290388646084148,0.9750715887145108,1.809084250562697,0.9603797527846971,3.1547862172960404,0.07476007319168004,304.84405517578125,0.06243355342800523,379.91558837890625,22022,0.7590128903288068,0.9899975274787026,0.9919484150962913
df283ecd59f911f025ba0e3b6d0bf0b5_endoscope_colon_neoplastic+polyp.png,0.9646032002586068,1.7576056243540186,0.9503174603174603,2.542029010662197,0.9386452201310007,3.013293314354582,0.05283124850522103,315.15377737021464,0.03460127537026879,366.7458190917969,12111,0.8004626569729015,0.9816811218286455,0.7570195032719994
dfae76b9a1db782ca0a994927d8d739c_endoscope_colon_neoplastic+polyp.png,0.9706850770047796,3.1115146856742624,0.9776664702416028,2.2580466822149674,0.893455520265742,12.88116075364525,0.09832709217549922,150.96005430791422,0.17779178250481634,251.80628967285156,66861,0.6551146384479718,0.976736032489208,0.5250163272070253
dfd1518a2710d568df17586ad8f3297c_endoscope_colon_neoplastic+polyp.png,0.9721319581802769,1.9956054828008016,0.9742910698010352,1.6636893672112354,0.9514804857364537,4.429821231138084,0.11556674385780537,260.4096749270778,0.07845790863436658,384.83551025390625,28465,0.6348126672613738,0.888088106826407,0.7166229291961996
dfda6c1899fdc98376290081835cf877_endoscope_colon_neoplastic+polyp.png,0.993297868617226,0.7291724172652577,0.9850666065748533,1.694289630533551,0.970449322306871,3.6030709420474136,0.19964135651623566,199.53064575054347,0.15219845482172667,353.6584167480469,56893,0.769312942003705,0.9872800472009162,0.9752352217812621
dff2864e2d89df283ecd59f911f025ba_endoscope_colon_neoplastic+polyp.png,0.9854436631994886,1.5238435369165235,0.9845530623571898,1.6004503149947553,0.9657642612287949,3.818566037374119,0.27538513573367046,194.4560073226313,0.18027814492814678,296.65081787109375,68470,0.5998931109105724,0.9315456147153459,0.7862094811656835
e0dba1f3cf29dff2864e2d89df283ecd_endoscope_colon_neoplastic+polyp.png,0.9942610652663165,0.5565228585034596,0.9860809248554914,1.4602887325799325,0.9790695671314684,2.186980420443133,0.20473934389122614,207.8528107416452,0.1434321563775493,331.4459674881757,53327,0.6682581453634086,0.9788632212707765,0.875403908640597
e1b0f124dbc13ca0eaf044301ff06991_endoscope_colon_neoplastic+polyp.png,0.9854559320187384,0.9296642807644658,0.9827268601329524,1.1165970791941104,0.9587333670203807,2.6249947308734725,0.06571450897931348,297.70517907565727,0.05234013030632301,385.8531188964844,18521,0.7669151138716356,0.989528236362665,0.9698964632923083
e23b1fdd80af3feff05dec1eb3a70b14_endoscope_colon_neoplastic+polyp.png,0.9892148252239592,1.0049638699699908,0.9864061370578497,1.295470778350635,0.9753011834109243,2.596210732772663,0.16956466607760695,305.15355317259724,0.11791307540195743,309.8484889166359,42417,0.7959804087147442,0.9883496050516113,0.916689636572956
e26c90e1797c77826f9a7021bab9fc73_endoscope_colon_neoplastic+polyp.png,0.9794808405438813,0.9902182031439863,0.9776334483458494,1.0819046891827206,0.9601873536299765,2.095310115256254,0.04237109391477973,321.07146841676564,0.034805621254219384,439.61030934436354,12131,0.6601904761904762,0.97516077170418,0.8410491160496503
e28799235026b3550534bca540e24f48_endoscope_colon_neoplastic+polyp.png,0.8196384445311484,27.597875509094532,0.9687161481723415,4.366478955790881,0.7780762015305089,32.40955586061595,0.36001194352419275,216.92949516368455,0.23110871724959056,252.29110717773438,89686,0.7080510950057632,0.9301404243844765,0.8563045627386332
e29fb841ad9698b3cb63f254f6b90e3f_endoscope_colon_neoplastic+polyp.png,0.988801315491041,1.022204594268303,0.9889770473221876,0.9950792957448734,0.9862014044740461,1.244816291856086,0.15002524369878442,252.36654302660682,0.09612784772697579,396.2349853515625,34948,0.7854189140596908,0.9953717548881389,0.98459648900651
e2a1405f7d507592b964b7955a1d7a36_endoscope_colon_neoplastic+polyp.png,0.990880384579131,0.8668576294400304,0.9852093023255813,1.4419496335573416,0.9512532753250605,5.48704317085016,0.15049588933837924,241.0187642928066,0.11521825364480598,351.5725402832031,42407,0.7751658837077522,0.9896154205171287,0.9908586568619258
e2dd4ae1b0f124dbc13ca0eaf044301f_endoscope_colon_neoplastic+polyp.png,0.01780872657233869,199.6614532470703,0.9504368083867211,4.409148991768746,0.06209693892439231,38.20643192831822,0.12900768994633746,349.0340881347656,0.09161716718063345,378.42767333984375,33200,0.7283576850511166,0.973721257625528,0.9603546968521299
