file,dice,assd,medsam_dice,medsam_assd,sam_dice,sam_assd,dino_medsam_dice,dino_medsam_assd,dino_sam_dice,dino_sam_assd,area,box_ratio,convex_ratio,IRI
spleen_8_16_CT_abdomen_spleen.png,0.9798728464604539,1.3569139236664625,0.9690252350321623,2.0758401749399242,0.9563499133476944,3.4941667867067405,0.021706889292748926,359.0180964502262,0.09967537527480362,315.8506164550781,30060,0.5568213392609058,0.9213228307843198,0.6411891972528772
spleen_8_17_CT_abdomen_spleen.png,0.9726188232906695,2.0021753856833553,0.9687634578392811,2.278295488470865,0.9636654864272467,2.828562116917919,0.02102273819363023,317.58790320545546,0.11386820382144595,293.6855163574219,34520,0.5435278928059706,0.8574480240443131,0.7308384433382235
spleen_8_18_CT_abdomen_spleen.png,0.9814014275661004,1.4367552913427353,0.9757822974013749,1.8843298343375876,0.9619157045174308,3.415253148712478,0.06695521308491897,306.98935569976953,0.11384075382647581,299.35968017578125,34444,0.5754765842981973,0.8916617049367056,0.7812085284487159
spleen_8_19_CT_abdomen_spleen.png,0.9770915746590305,1.7995056968420775,0.9792805501675189,1.5948566119041363,0.948515468002604,4.263458935047002,0.023405640501659237,307.23102452606037,0.11103988073052554,304.1780700683594,33516,0.6085961758457265,0.9124717541041627,0.8240434116859064
spleen_8_20_CT_abdomen_spleen.png,0.9798156069989036,1.6338707737052798,0.9743150684931506,2.0599057288613056,0.9691512017036812,2.5393181927087314,0.04966884546699724,307.8730312830659,0.10667680983887705,320.80950927734375,31972,0.6612479576430684,0.9544165497477537,0.8896146690193416
spleen_8_21_CT_abdomen_spleen.png,0.9836592380738146,1.271363822678771,0.9732660008712347,2.1199966273773674,0.9620146969720509,3.7153210018731313,0.05542120235622346,311.0865566758896,0.10471842114563541,321.0806884765625,31112,0.6793754776722349,0.9565564950038432,0.9028678277449255
spleen_8_22_CT_abdomen_spleen.png,0.9771338802583348,1.735055131250119,0.9659696312364425,2.6024785780318167,0.9391475409836065,5.870059784541123,0.11249018339473894,302.056949674992,0.09845800995228636,323.6942138671875,28848,0.7158135033870128,0.9587556914487022,0.9167973120078226
spleen_8_23_CT_abdomen_spleen.png,0.9836059227717023,1.2151831502198205,0.9762132761328379,1.7988092945540015,0.9563138529351338,3.6038746449802392,0.031073138619066337,308.0737470426581,0.08961838211800008,329.3148498535156,25804,0.7858687376275316,0.9858261700095511,0.9432790747814216
spleen_8_24_CT_abdomen_spleen.png,0.9704982825953983,2.0395481900735333,0.9251689044727615,5.755493018542017,0.9305513644005691,5.3542551185222385,0.034686173729446136,319.564208984375,0.07652552618369238,330.45892333984375,21648,0.7802486934582807,0.9948986626223632,0.9700770918246806
spleen_8_25_CT_abdomen_spleen.png,0.9099207846095813,5.414576875475737,0.9405520901540476,3.52328359100021,0.908910235177211,5.643564519296762,0.015360183394727401,322.3312507775676,0.04896320450124886,358.4042663574219,13732,0.8009332166812482,0.9957218475817562,0.9910454269670157
spleen_8_26_CT_abdomen_spleen.png,0.8845851356665356,4.1940588595704265,0.8374736456137134,6.268193244934082,0.7483617300131061,10.31350040435791,0.015429109586753675,354.054931640625,0.01608167576130963,398.804931640625,4568,0.7920929426044737,0.9958578591672117,0.9866309794706629
spleen_9_12_CT_abdomen_spleen.png,0.9608509705011514,1.0831391428072543,0.9682663400512193,0.857375888522044,0.8944416114227435,3.259739888090117,0.01836626363904453,354.386187327836,0.016782489300589377,412.32061767578125,4388,0.7481670929241262,0.9961407491486947,0.7098184281377204
spleen_9_13_CT_abdomen_spleen.png,0.955956777458624,1.559938566604357,0.9691568613799345,1.0522878562466482,0.8961230374879846,3.9531433172523975,0.011714403519969274,359.5278541913277,0.026415108595866217,394.86346435546875,6992,0.7160266257040451,0.9905085706190678,0.6708141592697464
spleen_9_14_CT_abdomen_spleen.png,0.9696398659966499,1.1920787209888184,0.971495426504999,1.1007837187753964,0.9382093316519546,2.5670896682449165,0.003179075108390018,355.6533979692158,0.034958542993944144,382.19293212890625,9320,0.7132471110430857,0.9911730298840795,0.6602452933788442
spleen_9_15_CT_abdomen_spleen.png,0.9745666317848856,1.0623604568725489,0.9669376198739611,1.3831997215210854,0.9501430143014301,2.209393021480228,0.0033642680904909595,327.07346815491456,0.04029208041317967,376.5126953125,10840,0.7219447219447219,0.9942217738237182,0.6533605927214615
spleen_9_16_CT_abdomen_spleen.png,0.9816525160488714,0.7691551964949909,0.9712560486372472,1.2238670641817089,0.9585685120691726,1.8732535324040676,0.0048631494256298705,326.54464632458905,0.04395548061202258,371.5587158203125,12004,0.6919928517899349,0.9914925249855455,0.6404634019551123
spleen_9_17_CT_abdomen_spleen.png,0.9827872175739929,0.7731134323937119,0.9730538922155688,1.238938827936265,0.9569930565396061,2.029555219614838,0.007467356388970005,325.7257590748939,0.04916978897482656,365.3943176269531,13576,0.6630525030525031,0.9865562095777923,0.6349750750738958
spleen_9_18_CT_abdomen_spleen.png,0.9803856822084269,0.9366608621682802,0.9699635623543315,1.4612915623866156,0.96298440263708,2.4520426155260457,0.010381052127423232,312.0109675825719,0.0540779998744541,361.91314697265625,15076,0.6649905165189008,0.9864555388339986,0.6435634235491706
spleen_9_19_CT_abdomen_spleen.png,0.981876761981474,0.9100987800617808,0.9664842260623578,1.7335860826548812,0.9630031987446436,1.9389390983034633,0.013748343654506612,352.0969221401121,0.057254391672088484,360.4081726074219,16104,0.6582464745554875,0.9846530113115255,0.6602030124334419
spleen_9_20_CT_abdomen_spleen.png,0.9834832187151002,0.8390783833675697,0.9722343617982111,1.4547579486330016,0.9646045463620547,2.2658909309385917,0.010898309609791055,317.59993394515163,0.060166502045999715,356.7014465332031,17056,0.6257934323977252,0.9676065127361434,0.6814907060773413
spleen_9_21_CT_abdomen_spleen.png,0.9836357744653272,0.8882215327957049,0.9743534771539595,1.3906586887047043,0.9645311343693836,1.9944798069702219,0.008608281278385668,333.97504868943275,0.06424360840759388,352.5962219238281,18380,0.6101244813278008,0.9411644221414307,0.7008217439937768
spleen_9_22_CT_abdomen_spleen.png,0.9832243799269371,0.9452272000409014,0.9753278081635578,1.376391802209313,0.9732026298924782,1.5042407085982765,0.006586161922250845,281.81790970953017,0.07150338179973721,342.9297180175781,20652,0.561149906257642,0.9098198158509185,0.739751391677137
